"Park name","System","Implementing agency","Unit type","Core park","Week start","Weekly vehicle visits","Data source"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-03-09,21,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-03-16,70,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-03-23,182,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-03-30,476,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-04-06,329,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-04-13,427,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-04-20,399,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-04-27,525,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-05-04,308,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-05-11,336,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-05-18,140,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-05-25,336,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-06-01,196,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-06-08,490,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-06-15,147,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-06-22,126,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-06-29,154,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-07-06,266,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-07-13,525,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-07-20,21,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-07-27,91,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-08-03,238,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-08-10,112,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-08-17,154,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-08-24,658,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-08-31,1204,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-09-07,420,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-09-14,420,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-09-21,959,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-09-28,1715,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-10-05,1421,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-10-12,315,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-10-19,168,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-10-26,168,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-11-02,420,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-11-09,49,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-11-16,154,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-11-23,553,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-11-30,266,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-12-07,322,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-12-14,483,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-12-21,623,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2020-12-28,798,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-01-04,329,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-01-11,210,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-01-18,294,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-01-25,735,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-02-01,308,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-02-08,259,"Biweekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-02-15,511,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-02-22,203,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-03-01,49,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-03-08,140,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-03-15,189,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-03-22,294,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-03-29,287,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-04-05,70,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-04-12,406,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-04-19,238,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-04-26,147,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-05-03,273,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-05-10,245,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-05-17,420,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-05-24,791,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-05-31,280,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-06-07,119,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-06-14,49,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-06-21,91,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-06-28,70,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-07-05,161,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-07-12,112,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-07-19,112,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-07-26,133,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-08-02,154,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-08-09,238,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-08-16,280,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-08-23,952,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-08-30,385,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-09-06,574,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-09-13,595,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-09-20,252,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-09-27,175,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-10-04,693,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-10-11,168,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-10-18,294,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-10-25,147,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-11-01,154,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-11-08,42,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-11-15,154,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-11-22,196,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-11-29,42,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-12-06,70,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-12-13,49,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-12-20,49,"Weekly StreetLight"
"Ney Nature Center","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2021-12-27,21,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2017-11-27,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2017-12-04,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2017-12-11,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2017-12-18,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2017-12-25,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-01-01,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-01-08,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-01-15,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-01-22,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-01-29,84,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-02-05,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-02-12,70,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-02-19,133,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-02-26,63,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-03-05,119,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-03-12,105,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-03-19,105,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-03-26,98,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-04-02,98,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-04-09,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-04-16,84,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-04-23,77,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-04-30,77,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-05-07,70,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-05-14,77,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-05-21,56,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-05-28,112,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-06-04,56,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-06-11,112,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-06-18,217,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-06-25,112,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-07-02,49,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-07-09,105,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-07-16,49,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-07-23,105,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-07-30,112,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-08-06,98,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-08-13,98,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-08-20,98,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-08-27,84,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-09-03,70,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-09-10,70,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-09-17,56,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-09-24,105,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-10-01,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-10-08,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-10-15,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-10-22,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-10-29,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-11-05,91,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-11-12,63,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-11-19,28,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-11-26,28,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-12-03,28,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-12-10,28,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-12-17,28,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-12-24,28,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2018-12-31,21,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-01-07,35,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-01-14,21,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-01-21,35,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-01-28,28,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-02-04,28,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-02-11,28,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-02-18,21,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-02-25,49,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-03-04,49,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-03-11,49,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-03-18,91,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-03-25,63,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-04-01,56,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-04-08,35,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-04-15,21,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-04-22,42,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-04-29,35,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-05-06,35,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-05-13,35,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-05-20,21,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-05-27,42,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-06-03,77,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-06-10,56,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-06-17,119,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-06-24,77,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-07-01,63,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-07-08,35,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-07-15,70,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-07-22,35,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-07-29,70,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-08-05,35,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-08-12,77,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-08-19,49,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-08-26,21,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-09-02,35,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-09-09,35,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-09-16,70,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-09-23,49,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-09-30,42,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-10-07,35,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-10-14,21,"Biweekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-10-21,42,"Weekly StreetLight"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-10-28,35,"Imputed"
"Northerly Park","Eligible for Greater Minnesota Designation","Eligible Greater MN","Eligible Regional Park",FALSE,2019-11-04,35,"Imputed"
