"Park name","System","Implementing agency","Unit type","Core park","Week start","Weekly vehicle visits","Data source"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-10-07,231,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-10-14,273,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-10-21,350,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-10-28,350,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-11-04,196,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-11-11,238,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-11-18,217,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-11-25,63,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-12-02,35,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-12-09,112,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-12-16,56,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-12-23,21,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2019-12-30,35,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-01-06,35,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-01-13,14,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-01-20,70,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-01-27,49,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-02-03,147,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-02-10,147,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-02-17,112,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-02-24,98,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-03-02,77,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-03-09,42,"Biweekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-03-16,77,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-03-23,63,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-03-30,168,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-04-06,259,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-04-13,238,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-04-20,721,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-04-27,749,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-05-04,707,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-05-11,546,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-05-18,854,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-05-25,1015,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-06-01,1099,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-06-08,1295,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-06-15,1043,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-06-22,1659,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-06-29,1379,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-07-06,847,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-07-13,917,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-07-20,532,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-07-27,952,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-08-03,301,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-08-10,742,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-08-17,581,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-08-24,756,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-08-31,1274,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-09-07,301,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-09-14,476,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-09-21,637,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-09-28,546,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-10-05,595,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-10-12,140,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-10-19,182,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-10-26,490,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-11-02,357,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-11-09,42,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-11-16,476,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-11-23,168,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-11-30,210,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-12-07,322,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-12-14,217,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-12-21,196,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2020-12-28,1127,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-01-04,756,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-01-11,420,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-01-18,406,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-01-25,420,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-02-01,1176,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-02-08,938,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-02-15,756,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-02-22,1162,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-03-01,1813,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-03-08,1225,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-03-15,2751,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-03-22,2891,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-03-29,2184,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-04-05,4760,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-04-12,3094,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-04-19,5425,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-04-26,2723,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-05-03,3213,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-05-10,3150,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-05-17,3696,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-05-24,3381,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-05-31,4767,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-06-07,4403,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-06-14,3689,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-06-21,2625,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-06-28,5873,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-07-05,3150,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-07-12,4508,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-07-19,3472,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-07-26,2779,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-08-02,1883,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-08-09,2331,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-08-16,1582,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-08-23,1477,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-08-30,1085,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-09-06,1085,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-09-13,1064,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-09-20,546,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-09-27,679,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-10-04,777,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-10-11,574,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-10-18,378,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-10-25,518,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-11-01,427,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-11-08,448,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-11-15,203,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-11-22,105,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-11-29,406,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-12-06,630,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-12-13,322,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-12-20,280,"Weekly StreetLight"
"Lake Waconia","Metropolitan Regional Park System","Carver County Parks and Recreation","Regional Park",TRUE,2021-12-27,525,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2017-11-27,3304,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2017-12-04,2114,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2017-12-11,2114,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2017-12-18,2184,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2017-12-25,1554,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-01-01,1911,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-01-08,2191,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-01-15,2121,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-01-22,3605,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-01-29,1414,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-02-05,2184,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-02-12,2842,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-02-19,3703,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-02-26,2576,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-03-05,2380,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-03-12,2709,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-03-19,2044,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-03-26,2149,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-04-02,2625,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-04-09,2128,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-04-16,4179,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-04-23,4326,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-04-30,6594,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-05-07,7931,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-05-14,15596,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-05-21,15379,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-05-28,10857,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-06-04,14714,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-06-11,12012,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-06-18,11025,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-06-25,11634,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-07-02,17206,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-07-09,14987,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-07-16,14595,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-07-23,15540,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-07-30,12614,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-08-06,15694,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-08-13,13104,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-08-20,12670,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-08-27,11641,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-09-03,9681,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-09-10,8701,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-09-17,10199,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-09-24,8344,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-10-01,6804,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-10-08,6559,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-10-15,11207,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-10-22,5138,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-10-29,5222,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-11-05,1855,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-11-12,2758,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-11-19,2758,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-11-26,1743,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-12-03,2275,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-12-10,3283,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-12-17,1883,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-12-24,2408,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2018-12-31,4214,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-01-07,1925,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-01-14,1659,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-01-21,1575,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-01-28,2506,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-02-04,3276,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-02-11,3843,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-02-18,3164,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-02-25,3087,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-03-04,3598,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-03-11,2093,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-03-18,3003,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-03-25,3780,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-04-01,3423,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-04-08,2324,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-04-15,7042,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-04-22,5019,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-04-29,8764,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-05-06,11200,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-05-13,8379,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-05-20,11277,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-05-27,13433,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-06-03,15008,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-06-10,15939,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-06-17,14112,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-06-24,12901,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-07-01,13146,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-07-08,17339,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-07-15,11711,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-07-22,15652,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-07-29,16933,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-08-05,13678,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-08-12,14714,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-08-19,13160,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-08-26,10409,"Weekly StreetLight"
"Lebanon Hills","Metropolitan Regional Park System","Dakota County Parks","Regional Park",TRUE,2019-09-02,11277,"Weekly StreetLight"
