"Park name","System","Unit type","Core park","Week start","Weekly vehicle visits","Data source"
"Cascade Lake Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-01,399,"Weekly StreetLight"
"Cascade Lake Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-08,175,"Weekly StreetLight"
"Cascade Lake Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-15,224,"Weekly StreetLight"
"Cascade Lake Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-22,448,"Weekly StreetLight"
"Cascade Lake Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-29,266,"Weekly StreetLight"
"Cascade Lake Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-12-06,119,"Weekly StreetLight"
"Cascade Lake Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-12-13,147,"Weekly StreetLight"
"Cascade Lake Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-12-20,70,"Weekly StreetLight"
"Cascade Lake Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-12-27,147,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-11-27,77,"Imputed"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-04,98,"Imputed"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-11,98,"Imputed"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-18,56,"Biweekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-25,119,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-01,224,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-08,56,"Biweekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-15,112,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-22,336,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-01-29,105,"Biweekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-02-05,203,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-02-12,511,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-02-19,49,"Biweekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-02-26,105,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-03-05,175,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-03-12,427,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-03-19,301,"Imputed"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-03-26,385,"Imputed"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-02,483,"Imputed"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-09,273,"Biweekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-16,546,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-23,1085,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-04-30,1176,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-05-07,1526,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-05-14,1456,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-05-21,2982,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-05-28,2492,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-06-04,2086,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-06-11,5369,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-06-18,2758,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-06-25,3066,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-02,4823,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-09,3388,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-16,2709,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-23,3689,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-07-30,2163,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-08-06,2373,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-08-13,1869,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-08-20,1799,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-08-27,2051,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-09-03,1246,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-09-10,2275,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-09-17,952,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-09-24,952,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-01,875,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-08,945,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-15,511,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-22,364,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-10-29,420,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-11-05,1596,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-11-12,693,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-11-19,70,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-11-26,378,"Biweekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-03,756,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-10,343,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-17,273,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-24,476,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2018-12-31,931,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-01-07,574,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-01-14,259,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-01-21,175,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-01-28,378,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-02-04,350,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-02-11,252,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-02-18,224,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-02-25,56,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-03-04,210,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-03-11,28,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-03-18,28,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-03-25,91,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-01,84,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-08,175,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-15,315,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-22,714,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-04-29,511,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-05-06,756,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-05-13,1372,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-05-20,2478,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-05-27,3087,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-06-03,3094,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-06-10,2114,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-06-17,1960,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-06-24,3122,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-01,4522,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-08,2821,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-15,2478,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-22,2842,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-07-29,2982,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-08-05,2968,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-08-12,2107,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-08-19,2667,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-08-26,1771,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-02,1190,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-09,1190,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-16,483,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-23,1288,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-09-30,833,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-10-07,1365,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-10-14,1218,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-10-21,847,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-10-28,252,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-11-04,49,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-11-11,203,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-11-18,126,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-11-25,77,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-02,98,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-09,196,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-16,266,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-23,217,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2019-12-30,294,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-01-06,1057,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-01-13,91,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-01-20,364,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-01-27,392,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-02-03,119,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-02-10,301,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-02-17,182,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-02-24,126,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-02,231,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-09,161,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-16,203,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-23,385,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-03-30,791,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-04-06,889,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-04-13,840,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-04-20,2415,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-04-27,3017,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-05-04,1925,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-05-11,1561,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-05-18,2219,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-05-25,3080,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-01,2982,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-08,3178,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-15,2611,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-22,3885,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-06-29,3633,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-07-06,2597,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-07-13,3255,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-07-20,3255,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-07-27,2366,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-03,2492,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-10,2345,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-17,3073,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-24,2149,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-08-31,2065,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-09-07,987,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-09-14,1764,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-09-21,1204,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-09-28,581,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-10-05,1792,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-10-12,1211,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-10-19,105,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-10-26,420,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-11-02,854,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-11-09,308,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-11-16,259,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-11-23,49,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-11-30,357,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-12-07,553,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-12-14,693,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-12-21,602,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2020-12-28,1652,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-01-04,1057,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-01-11,1211,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-01-18,735,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-01-25,245,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-02-01,210,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-02-08,175,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-02-15,280,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-02-22,525,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-03-01,441,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-03-08,616,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-03-15,595,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-03-22,616,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-03-29,1162,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-04-05,637,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-04-12,833,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-04-19,196,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-04-26,1498,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-05-03,1302,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-05-10,1561,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-05-17,2177,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-05-24,1512,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-05-31,3360,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-06-07,3199,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-06-14,2191,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-06-21,3136,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-06-28,2905,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-07-05,2135,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-07-12,3157,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-07-19,2821,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-07-26,1988,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-08-02,2184,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-08-09,1967,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-08-16,1883,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-08-23,987,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-08-30,1848,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-09-06,1610,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-09-13,1309,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-09-20,1113,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-09-27,1484,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-10-04,1400,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-10-11,1295,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-10-18,448,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-10-25,616,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-01,245,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-08,511,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-15,119,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-22,21,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-11-29,140,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-12-06,119,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-12-13,140,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-12-20,119,"Weekly StreetLight"
"Chester Woods Park","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2021-12-27,693,"Weekly StreetLight"
"Cohasset Tioga Recreation Area","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-11-27,252,"Weekly StreetLight"
"Cohasset Tioga Recreation Area","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-04,126,"Weekly StreetLight"
"Cohasset Tioga Recreation Area","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-11,126,"Weekly StreetLight"
"Cohasset Tioga Recreation Area","Greater Minnesota Regional Parks & Trails","Regional Park",TRUE,2017-12-18,126,"Weekly StreetLight"
