"Park name","System","Unit type","Core park","Week start","Weekly vehicle visits","Data source"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2020-11-23,2324,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2020-11-30,1120,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2020-12-07,637,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2020-12-14,210,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2020-12-21,350,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2020-12-28,441,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-01-04,490,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-01-11,336,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-01-18,252,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-01-25,168,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-02-01,91,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-02-08,21,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-02-15,217,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-02-22,252,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-03-01,882,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-03-08,1526,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-03-15,2982,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-03-22,1582,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-03-29,4291,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-04-05,2415,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-04-12,2170,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-04-19,1435,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-04-26,3080,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-05-03,3556,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-05-10,3164,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-05-17,2856,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-05-24,3556,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-05-31,5999,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-06-07,3269,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-06-14,4928,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-06-21,3983,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-06-28,5957,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-07-05,4732,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-07-12,4221,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-07-19,4921,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-07-26,4487,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-08-02,5061,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-08-09,5887,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-08-16,5110,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-08-23,3339,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-08-30,4004,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-09-06,3843,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-09-13,3115,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-09-20,3192,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-09-27,3766,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-10-04,5649,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-10-11,3115,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-10-18,4970,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-10-25,1204,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-11-01,1246,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-11-08,161,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-11-15,189,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-11-22,420,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-11-29,84,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-12-06,56,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-12-13,42,"Weekly StreetLight"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-12-20,91,"Imputed"
"Interstate","Department of Natural Resources State Park","State Park",TRUE,2021-12-27,119,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2017-11-27,189,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2017-12-04,728,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2017-12-11,273,"Biweekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2017-12-18,546,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2017-12-25,441,"Imputed"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-01-01,245,"Biweekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-01-08,483,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-01-15,812,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-01-22,651,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-01-29,329,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-02-05,168,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-02-12,168,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-02-19,168,"Biweekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-02-26,329,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-03-05,161,"Biweekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-03-12,329,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-03-19,203,"Imputed"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-03-26,84,"Biweekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-04-02,161,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-04-09,161,"Biweekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-04-16,322,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-04-23,805,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-04-30,6258,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-05-07,812,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-05-14,2086,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-05-21,5103,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-05-28,2555,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-06-04,1043,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-06-11,3717,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-06-18,3367,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-06-25,1162,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-07-02,1225,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-07-09,4907,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-07-16,7238,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-07-23,2331,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-07-30,2702,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-08-06,6867,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-08-13,2912,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-08-20,4424,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-08-27,6139,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-09-03,2065,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-09-10,3157,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-09-17,3374,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-09-24,1631,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-10-01,3920,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-10-08,1904,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-10-15,1232,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-10-22,224,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-10-29,322,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-11-05,105,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-11-12,315,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-11-19,210,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-11-26,203,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-12-03,294,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-12-10,196,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-12-17,294,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-12-24,98,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2018-12-31,553,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-01-07,637,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-01-14,273,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-01-21,364,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-01-28,644,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-02-04,385,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-02-11,679,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-02-18,483,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-02-25,581,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-03-04,504,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-03-11,154,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-03-18,252,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-03-25,602,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-04-01,889,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-04-08,245,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-04-15,742,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-04-22,546,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-04-29,1603,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-05-06,2639,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-05-13,3563,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-05-20,3521,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-05-27,3955,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-06-03,1449,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-06-10,1092,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-06-17,1127,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-06-24,1050,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-07-01,1561,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-07-08,742,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-07-15,6734,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-07-22,1897,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-07-29,1001,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-08-05,4627,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-08-12,1295,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-08-19,1477,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-08-26,3528,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-09-02,2422,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-09-09,2681,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-09-16,1414,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-09-23,2345,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-09-30,2142,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-10-07,1239,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-10-14,1575,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-10-21,1904,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-10-28,833,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-11-04,539,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-11-11,497,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-11-18,455,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-11-25,210,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-12-02,42,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-12-09,196,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-12-16,77,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-12-23,119,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2019-12-30,105,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-01-06,175,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-01-13,280,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-01-20,70,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-01-27,70,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-02-03,189,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-02-10,126,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-02-17,161,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-02-24,574,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-03-02,308,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-03-09,308,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-03-16,77,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-03-23,189,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-03-30,280,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-04-06,441,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-04-13,1008,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-04-20,1008,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-04-27,3388,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-05-04,2429,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-05-11,2093,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-05-18,7028,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-05-25,3570,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-06-01,2289,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-06-08,5397,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-06-15,2135,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-06-22,1652,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-06-29,2716,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-07-06,700,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-07-13,3612,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-07-20,5019,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-07-27,2149,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-08-03,1148,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-08-10,4032,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-08-17,5180,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-08-24,2177,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-08-31,2387,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-09-07,2681,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-09-14,2303,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-09-21,2387,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-09-28,1981,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-10-05,1386,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-10-12,3577,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-10-19,539,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-10-26,532,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-11-02,217,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-11-09,42,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-11-16,259,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-11-23,42,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-11-30,616,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-12-07,413,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-12-14,532,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-12-21,126,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2020-12-28,119,"Biweekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2021-01-04,238,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2021-01-11,203,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2021-01-18,203,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2021-01-25,385,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2021-02-01,84,"Weekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2021-02-08,42,"Biweekly StreetLight"
"Iron Range Off-Highway Vehicle","Department of Natural Resources State Park","State Recreation Area",TRUE,2021-02-15,84,"Weekly StreetLight"
